price,bedrooms,square_feet,pets_allowed,pets_yes,pets_label
3400.0,4.0,2083.0,"Cats,Dogs",True,да
2350.0,1.0,880.0,,False,нет
1450.0,2.0,1150.0,"Cats,Dogs",True,да
2599.0,1.0,900.0,,False,нет
1510.0,1.0,660.0,,False,нет
1500.0,4.0,1968.0,"Cats,Dogs",True,да
845.0,1.0,476.0,"Cats,Dogs",True,да
1240.0,0.0,341.0,"Cats,Dogs",True,да
1470.0,1.0,687.0,"Cats,Dogs",True,да
1349.0,3.0,1192.0,"Cats,Dogs",True,да
1299.0,3.0,1224.0,"Cats,Dogs",True,да
650.0,1.0,250.0,,False,нет
766.0,1.0,450.0,"Cats,Dogs",True,да
775.0,2.0,900.0,"Cats,Dogs",True,да
575.0,1.0,615.0,"Cats,Dogs",True,да
1275.0,1.0,502.0,"Cats,Dogs",True,да
1236.0,3.0,615.0,,False,нет
1240.0,2.0,750.0,,False,нет
1000.0,1.0,775.0,,False,нет
850.0,1.0,650.0,"Cats,Dogs",True,да
831.0,1.0,707.0,"Cats,Dogs",True,да
795.0,1.0,727.0,"Cats,Dogs",True,да
700.0,1.0,800.0,"Cats,Dogs",True,да
615.0,3.0,487.0,"Cats,Dogs",True,да
555.0,3.0,500.0,"Cats,Dogs",True,да
580.0,1.0,550.0,"Cats,Dogs",True,да
940.0,1.0,672.0,"Cats,Dogs",True,да
535.0,1.0,650.0,,False,нет
729.0,1.0,704.0,"Cats,Dogs",True,да
754.0,1.0,544.0,"Cats,Dogs",True,да
850.0,1.0,837.0,"Cats,Dogs",True,да
822.0,1.0,507.0,Cats,True,да
810.0,1.0,956.0,"Cats,Dogs",True,да
712.0,2.0,600.0,"Cats,Dogs",True,да
902.0,2.0,1072.0,"Cats,Dogs",True,да
999.0,1.0,668.0,,False,нет
2010.0,3.0,1000.0,,False,нет
870.0,2.0,900.0,"Cats,Dogs",True,да
975.0,1.0,749.0,"Cats,Dogs",True,да
1320.0,2.0,1099.0,"Cats,Dogs",True,да
1100.0,4.0,1400.0,"Cats,Dogs",True,да
1073.0,1.0,784.0,"Cats,Dogs",True,да
900.0,1.0,680.0,"Cats,Dogs",True,да
1202.0,1.0,757.0,"Cats,Dogs",True,да
830.0,1.0,801.0,"Cats,Dogs",True,да
1095.0,3.0,840.0,,False,нет
8345.0,8.0,4900.0,,False,нет
1865.0,2.0,979.0,"Cats,Dogs",True,да
1295.0,0.0,445.0,"Cats,Dogs",True,да
805.0,2.0,422.0,"Cats,Dogs",True,да
935.0,1.0,705.0,"Cats,Dogs",True,да
615.0,1.0,660.0,"Cats,Dogs",True,да
770.0,2.0,871.0,"Cats,Dogs",True,да
1185.0,2.0,488.0,"Cats,Dogs",True,да
1185.0,2.0,1200.0,"Cats,Dogs",True,да
499.0,1.0,250.0,"Cats,Dogs",True,да
1300.0,2.0,833.0,"Cats,Dogs",True,да
1775.0,1.0,715.0,"Cats,Dogs",True,да
1755.0,2.0,470.0,Cats,True,да
1301.0,2.0,980.0,Cats,True,да
1258.0,1.0,689.0,"Cats,Dogs",True,да
1089.0,2.0,611.0,"Cats,Dogs",True,да
2000.0,1.0,701.0,"Cats,Dogs",True,да
1735.0,1.0,685.0,"Cats,Dogs",True,да
1435.0,2.0,1057.0,"Cats,Dogs",True,да
1130.0,1.0,638.0,"Cats,Dogs",True,да
2695.0,1.0,629.0,Cats,True,да
1656.0,1.0,802.0,"Cats,Dogs",True,да
819.0,1.0,500.0,Cats,True,да
1110.0,1.0,752.0,"Cats,Dogs",True,да
900.0,1.0,621.0,"Cats,Dogs",True,да
674.0,1.0,505.0,Cats,True,да
1525.0,4.0,1980.0,"Cats,Dogs",True,да
1449.0,3.0,1364.0,"Cats,Dogs",True,да
879.0,1.0,800.0,"Cats,Dogs",True,да
848.0,1.0,702.0,"Cats,Dogs",True,да
1000.0,1.0,1017.0,Cats,True,да
950.0,1.0,722.0,,False,нет
850.0,2.0,700.0,,False,нет
695.0,1.0,675.0,"Cats,Dogs",True,да
749.0,2.0,800.0,"Cats,Dogs",True,да
995.0,1.0,550.0,,False,нет
425.0,1.0,656.0,"Cats,Dogs",True,да
947.0,1.0,560.0,,False,нет
1500.0,2.0,1195.0,"Cats,Dogs",True,да
850.0,1.0,672.0,"Cats,Dogs",True,да
1750.0,1.0,800.0,,False,нет
1395.0,1.0,643.0,"Cats,Dogs",True,да
1250.0,2.0,900.0,Cats,True,да
1325.0,1.0,850.0,"Cats,Dogs",True,да
995.0,2.0,1000.0,,False,нет
975.0,2.0,870.0,"Cats,Dogs",True,да
525.0,1.0,550.0,,False,нет
2200.0,1.0,1428.0,,False,нет
829.0,1.0,375.0,"Cats,Dogs",True,да
1840.0,1.0,709.0,"Cats,Dogs",True,да
1775.0,3.0,1233.0,"Cats,Dogs",True,да
935.0,1.0,700.0,"Cats,Dogs",True,да
1399.0,2.0,416.0,,False,нет
771.0,1.0,739.0,"Cats,Dogs",True,да
1045.0,3.0,2048.0,"Cats,Dogs",True,да
949.0,2.0,1295.0,"Cats,Dogs",True,да
1270.0,3.0,599.0,,False,нет
995.0,1.0,700.0,"Cats,Dogs",True,да
1550.0,2.0,825.0,"Cats,Dogs",True,да
3199.0,2.0,1050.0,"Cats,Dogs",True,да
849.0,1.0,597.0,,False,нет
1399.0,2.0,529.0,,False,нет
1157.0,2.0,980.0,,False,нет
1150.0,1.0,581.0,,False,нет
899.0,1.0,620.0,,False,нет
999.0,1.0,547.0,,False,нет
755.0,1.0,566.0,"Cats,Dogs",True,да
1150.0,3.0,1287.0,Cats,True,да
1170.0,1.0,587.0,"Cats,Dogs",True,да
850.0,1.0,520.0,,False,нет
955.0,1.0,484.0,,False,нет
1949.0,2.0,955.0,Cats,True,да
950.0,3.0,884.0,"Cats,Dogs",True,да
4195.0,3.0,2562.0,,False,нет
1349.0,2.0,325.0,"Cats,Dogs",True,да
1500.0,2.0,900.0,"Cats,Dogs",True,да
2900.0,2.0,1017.0,"Cats,Dogs",True,да
1195.0,1.0,550.0,,False,нет
820.0,1.0,953.0,"Cats,Dogs",True,да
1000.0,2.0,1152.0,Dogs,True,да
965.0,1.0,613.0,"Cats,Dogs",True,да
2900.0,3.0,4408.0,"Cats,Dogs",True,да
919.0,2.0,1000.0,"Cats,Dogs",True,да
2195.0,2.0,989.0,"Cats,Dogs",True,да
1460.0,1.0,600.0,Cats,True,да
1265.0,1.0,903.0,"Cats,Dogs",True,да
2995.0,5.0,2751.0,"Cats,Dogs",True,да
1850.0,1.0,900.0,,False,нет
799.0,2.0,1056.0,"Cats,Dogs",True,да
1700.0,2.0,800.0,"Cats,Dogs",True,да
1000.0,5.0,1500.0,,False,нет
1799.0,4.0,2106.0,"Cats,Dogs",True,да
585.0,1.0,820.0,"Cats,Dogs",True,да
590.0,1.0,748.0,"Cats,Dogs",True,да
1612.0,2.0,792.0,,False,нет
2760.0,2.0,1050.0,"Cats,Dogs",True,да
1449.0,3.0,1555.0,"Cats,Dogs",True,да
700.0,1.0,300.0,,False,нет
1299.0,3.0,1400.0,"Cats,Dogs",True,да
1269.0,1.0,850.0,"Cats,Dogs",True,да
1670.0,1.0,931.0,"Cats,Dogs",True,да
895.0,1.0,720.0,"Cats,Dogs",True,да
994.0,1.0,512.0,Cats,True,да
2395.0,1.0,458.0,,False,нет
625.0,1.0,250.0,,False,нет
1465.0,2.0,1327.0,"Cats,Dogs",True,да
1359.0,2.0,1204.0,"Cats,Dogs",True,да
698.0,1.0,775.0,"Cats,Dogs",True,да
865.0,1.0,400.0,,False,нет
925.0,1.0,485.0,,False,нет
739.0,2.0,774.0,"Cats,Dogs",True,да
575.0,1.0,250.0,,False,нет
625.0,1.0,770.0,"Cats,Dogs",True,да
600.0,1.0,250.0,,False,нет
1895.0,2.0,433.0,,False,нет
910.0,2.0,1110.0,,False,нет
780.0,2.0,1000.0,,False,нет
920.0,2.0,750.0,,False,нет
670.0,2.0,1010.0,"Cats,Dogs",True,да
480.0,2.0,342.0,"Cats,Dogs",True,да
1199.0,3.0,1450.0,"Cats,Dogs",True,да
1199.0,3.0,1530.0,"Cats,Dogs",True,да
935.0,2.0,502.0,"Cats,Dogs",True,да
560.0,1.0,420.0,"Cats,Dogs",True,да
2700.0,2.0,1974.0,"Cats,Dogs",True,да
713.0,3.0,1196.0,"Cats,Dogs",True,да
1049.0,1.0,712.0,"Cats,Dogs",True,да
812.0,1.0,785.0,"Cats,Dogs",True,да
1290.0,1.0,728.0,"Cats,Dogs",True,да
898.0,2.0,561.0,"Cats,Dogs",True,да
795.0,2.0,888.0,,False,нет
2075.0,2.0,678.0,Cats,True,да
911.0,1.0,300.0,"Cats,Dogs",True,да
1926.0,1.0,738.0,"Cats,Dogs",True,да
1540.0,2.0,414.0,"Cats,Dogs",True,да
1089.0,1.0,730.0,"Cats,Dogs",True,да
1799.0,1.0,817.0,"Cats,Dogs",True,да
1260.0,1.0,668.0,"Cats,Dogs",True,да
1100.0,1.0,400.0,,False,нет
1565.0,1.0,760.0,,False,нет
1576.0,1.0,747.0,Cats,True,да
1225.0,1.0,569.0,"Cats,Dogs",True,да
1390.0,1.0,733.0,"Cats,Dogs",True,да
1295.0,1.0,690.0,"Cats,Dogs",True,да
945.0,2.0,796.0,"Cats,Dogs",True,да
1085.0,1.0,754.0,"Cats,Dogs",True,да
920.0,1.0,764.0,"Cats,Dogs",True,да
1501.0,2.0,1086.0,"Cats,Dogs",True,да
877.0,1.0,759.0,"Cats,Dogs",True,да
1399.0,3.0,1345.0,"Cats,Dogs",True,да
1449.0,3.0,1767.0,"Cats,Dogs",True,да
1325.0,3.0,1440.0,"Cats,Dogs",True,да
959.0,1.0,800.0,"Cats,Dogs",True,да
904.0,1.0,729.0,"Cats,Dogs",True,да
1825.0,2.0,1324.0,"Cats,Dogs",True,да
1400.0,0.0,255.0,"Cats,Dogs",True,да
850.0,1.0,690.0,"Cats,Dogs",True,да
395.0,1.0,572.0,"Cats,Dogs",True,да
850.0,1.0,566.0,"Cats,Dogs",True,да
1975.0,2.0,800.0,"Cats,Dogs",True,да
9500.0,3.0,2330.0,,False,нет
2595.0,2.0,963.0,,False,нет
2575.0,3.0,1760.0,"Cats,Dogs",True,да
1796.0,1.0,634.0,,False,нет
1250.0,1.0,918.0,Cats,True,да
2000.0,1.0,604.0,"Cats,Dogs",True,да
6850.0,4.0,2650.0,"Cats,Dogs",True,да
850.0,3.0,936.0,Dogs,True,да
710.0,1.0,646.0,"Cats,Dogs",True,да
1150.0,3.0,460.0,"Cats,Dogs",True,да
950.0,1.0,850.0,"Cats,Dogs",True,да
995.0,1.0,854.0,"Cats,Dogs",True,да
1400.0,1.0,600.0,Cats,True,да
495.0,1.0,546.0,,False,нет
1350.0,3.0,1690.0,"Cats,Dogs",True,да
1269.0,2.0,800.0,"Cats,Dogs",True,да
974.0,1.0,516.0,,False,нет
1130.0,1.0,516.0,,False,нет
859.0,1.0,533.0,,False,нет
1040.0,2.0,400.0,,False,нет
980.0,1.0,527.0,,False,нет
888.0,1.0,495.0,,False,нет
1084.0,1.0,526.0,,False,нет
883.0,1.0,542.0,,False,нет
1461.0,1.0,740.0,,False,нет
993.0,1.0,648.0,,False,нет
1135.0,1.0,672.0,,False,нет
1415.0,1.0,668.0,,False,нет
1293.0,1.0,651.0,,False,нет
1775.0,4.0,1804.0,"Cats,Dogs",True,да
2255.0,1.0,1073.0,"Cats,Dogs",True,да
1230.0,1.0,592.0,"Cats,Dogs",True,да
1686.0,1.0,612.0,"Cats,Dogs",True,да
1030.0,1.0,527.0,"Cats,Dogs",True,да
1010.0,1.0,659.0,,False,нет
1260.0,1.0,597.0,,False,нет
2420.0,1.0,688.0,,False,нет
1175.0,1.0,700.0,,False,нет
850.0,2.0,513.0,,False,нет
1665.0,1.0,678.0,"Cats,Dogs",True,да
1149.0,2.0,868.0,"Cats,Dogs",True,да
915.0,2.0,1200.0,"Cats,Dogs",True,да
1595.0,1.0,620.0,"Cats,Dogs",True,да
2025.0,2.0,1200.0,Cats,True,да
2460.0,2.0,1400.0,"Cats,Dogs",True,да
1233.0,2.0,535.0,,False,нет
2200.0,1.0,691.0,"Cats,Dogs",True,да
1950.0,2.0,984.0,"Cats,Dogs",True,да
1875.0,3.0,1152.0,"Cats,Dogs",True,да
1654.0,0.0,393.0,,False,нет
770.0,2.0,1074.0,,False,нет
1570.0,1.0,700.0,"Cats,Dogs",True,да
942.0,1.0,225.0,Cats,True,да
1255.0,2.0,1050.0,,False,нет
1549.0,3.0,1762.0,"Cats,Dogs",True,да
1399.0,1.0,685.0,"Cats,Dogs",True,да
1438.0,2.0,932.0,Dogs,True,да
1818.0,4.0,1449.0,"Cats,Dogs",True,да
4895.0,2.0,915.0,"Cats,Dogs",True,да
1015.0,2.0,713.0,"Cats,Dogs",True,да
1190.0,1.0,759.0,"Cats,Dogs",True,да
900.0,1.0,250.0,,False,нет
815.0,1.0,727.0,"Cats,Dogs",True,да
1120.0,2.0,515.0,"Cats,Dogs",True,да
850.0,1.0,550.0,"Cats,Dogs",True,да
650.0,1.0,250.0,,False,нет
795.0,2.0,958.0,Cats,True,да
1270.0,2.0,1050.0,"Cats,Dogs",True,да
930.0,1.0,728.0,"Cats,Dogs",True,да
1375.0,1.0,530.0,"Cats,Dogs",True,да
1670.0,2.0,350.0,,False,нет
865.0,1.0,250.0,,False,нет
985.0,2.0,1080.0,Cats,True,да
750.0,2.0,880.0,"Cats,Dogs",True,да
725.0,0.0,308.0,,False,нет
1049.0,1.0,990.0,"Cats,Dogs",True,да
635.0,1.0,550.0,"Cats,Dogs",True,да
630.0,2.0,800.0,"Cats,Dogs",True,да
984.0,1.0,752.0,"Cats,Dogs",True,да
525.0,1.0,640.0,Cats,True,да
817.0,3.0,1473.0,Cats,True,да
1250.0,4.0,1363.0,"Cats,Dogs",True,да
1349.0,3.0,2328.0,"Cats,Dogs",True,да
1249.0,3.0,1380.0,"Cats,Dogs",True,да
1055.0,1.0,790.0,"Cats,Dogs",True,да
775.0,1.0,608.0,"Cats,Dogs",True,да
1520.0,1.0,747.0,"Cats,Dogs",True,да
1337.0,3.0,1020.0,"Cats,Dogs",True,да
1200.0,1.0,670.0,"Cats,Dogs",True,да
930.0,1.0,688.0,"Cats,Dogs",True,да
940.0,1.0,544.0,"Cats,Dogs",True,да
790.0,1.0,611.0,Cats,True,да
1406.0,1.0,704.0,,False,нет
1030.0,1.0,780.0,"Cats,Dogs",True,да
959.0,1.0,561.0,"Cats,Dogs",True,да
1033.0,1.0,651.0,"Cats,Dogs",True,да
850.0,1.0,420.0,"Cats,Dogs",True,да
1685.0,1.0,940.0,"Cats,Dogs",True,да
1099.0,1.0,336.0,"Cats,Dogs",True,да
1630.0,2.0,506.0,"Cats,Dogs",True,да
655.0,1.0,661.0,"Cats,Dogs",True,да
1273.0,1.0,788.0,"Cats,Dogs",True,да
928.0,1.0,722.0,"Cats,Dogs",True,да
750.0,1.0,690.0,"Cats,Dogs",True,да
1076.0,1.0,700.0,"Cats,Dogs",True,да
3952.0,1.0,680.0,,False,нет
1749.0,4.0,2673.0,"Cats,Dogs",True,да
1299.0,3.0,1604.0,"Cats,Dogs",True,да
1549.0,3.0,1806.0,"Cats,Dogs",True,да
1399.0,3.0,1520.0,"Cats,Dogs",True,да
750.0,2.0,800.0,,False,нет
1225.0,1.0,776.0,,False,нет
1324.0,1.0,686.0,"Cats,Dogs",True,да
805.0,1.0,686.0,,False,нет
1019.0,1.0,777.0,"Cats,Dogs",True,да
919.0,1.0,635.0,"Cats,Dogs",True,да
800.0,1.0,832.0,"Cats,Dogs",True,да
6000.0,2.0,1270.0,"Cats,Dogs",True,да
1895.0,1.0,550.0,Cats,True,да
2025.0,2.0,960.0,"Cats,Dogs",True,да
2199.0,1.0,825.0,"Cats,Dogs",True,да
995.0,1.0,632.0,,False,нет
1495.0,1.0,586.0,,False,нет
1300.0,1.0,500.0,"Cats,Dogs",True,да
840.0,1.0,465.0,"Cats,Dogs",True,да
1185.0,1.0,650.0,"Cats,Dogs",True,да
2800.0,2.0,648.0,,False,нет
1795.0,3.0,1895.0,"Cats,Dogs",True,да
3950.0,3.0,2280.0,"Cats,Dogs",True,да
969.0,1.0,668.0,"Cats,Dogs",True,да
835.0,1.0,650.0,,False,нет
985.0,1.0,692.0,"Cats,Dogs",True,да
1500.0,2.0,1144.0,,False,нет
770.0,1.0,540.0,,False,нет
1700.0,2.0,600.0,"Cats,Dogs",True,да
1650.0,1.0,915.0,"Cats,Dogs",True,да
815.0,1.0,800.0,"Cats,Dogs",True,да
1075.0,2.0,1400.0,"Cats,Dogs",True,да
1275.0,1.0,536.0,Cats,True,да
565.0,1.0,725.0,"Cats,Dogs",True,да
2600.0,1.0,750.0,"Cats,Dogs",True,да
795.0,1.0,700.0,Cats,True,да
925.0,2.0,1063.0,,False,нет
845.0,1.0,800.0,Cats,True,да
1745.0,2.0,1246.0,,False,нет
1695.0,2.0,850.0,"Cats,Dogs",True,да
835.0,1.0,776.0,,False,нет
1645.0,3.0,1562.0,"Cats,Dogs",True,да
1075.0,1.0,700.0,,False,нет
1750.0,1.0,588.0,,False,нет
830.0,1.0,520.0,,False,нет
989.0,2.0,441.0,,False,нет
1020.0,1.0,570.0,,False,нет
1465.0,1.0,846.0,,False,нет
1299.0,2.0,611.0,,False,нет
1030.0,1.0,657.0,,False,нет
1328.0,1.0,572.0,,False,нет
850.0,1.0,518.0,,False,нет
1455.0,1.0,640.0,,False,нет
2145.0,1.0,804.0,"Cats,Dogs",True,да
1395.0,1.0,672.0,"Cats,Dogs",True,да
1000.0,1.0,705.0,,False,нет
1421.0,1.0,780.0,,False,нет
820.0,1.0,563.0,,False,нет
1149.0,1.0,723.0,"Cats,Dogs",True,да
645.0,1.0,600.0,"Cats,Dogs",True,да
560.0,1.0,670.0,,False,нет
2390.0,2.0,1325.0,"Cats,Dogs",True,да
875.0,2.0,1092.0,"Cats,Dogs",True,да
1220.0,1.0,675.0,"Cats,Dogs",True,да
870.0,2.0,422.0,,False,нет
1050.0,1.0,396.0,,False,нет
975.0,1.0,649.0,"Cats,Dogs",True,да
1695.0,4.0,1738.0,"Cats,Dogs",True,да
1730.0,3.0,1685.0,Dogs,True,да
950.0,3.0,1100.0,,False,нет
1145.0,2.0,912.0,"Cats,Dogs",True,да
2895.0,3.0,1246.0,,False,нет
850.0,2.0,850.0,"Cats,Dogs",True,да
1495.0,3.0,1718.0,,False,нет
2950.0,4.0,4075.0,"Cats,Dogs",True,да
909.0,2.0,894.0,"Cats,Dogs",True,да
2400.0,3.0,1500.0,,False,нет
3975.0,3.0,1881.0,,False,нет
4000.0,4.0,1932.0,"Cats,Dogs",True,да
1450.0,2.0,1365.0,,False,нет
975.0,3.0,1534.0,Dogs,True,да
1796.0,1.0,452.0,,False,нет
1216.0,2.0,1023.0,"Cats,Dogs",True,да
2075.0,4.0,885.0,"Cats,Dogs",True,да
676.0,1.0,709.0,,False,нет
1050.0,1.0,748.0,"Cats,Dogs",True,да
1299.0,3.0,1165.0,"Cats,Dogs",True,да
1425.0,3.0,1704.0,"Cats,Dogs",True,да
759.0,1.0,622.0,"Cats,Dogs",True,да
450.0,1.0,579.0,Dogs,True,да
1350.0,2.0,486.0,"Cats,Dogs",True,да
855.0,1.0,780.0,"Cats,Dogs",True,да
1299.0,3.0,1540.0,"Cats,Dogs",True,да
925.0,1.0,620.0,"Cats,Dogs",True,да
855.0,1.0,662.0,,False,нет
850.0,1.0,935.0,"Cats,Dogs",True,да
1010.0,1.0,774.0,"Cats,Dogs",True,да
1500.0,2.0,1400.0,"Cats,Dogs",True,да
1299.0,3.0,1950.0,"Cats,Dogs",True,да
1514.0,2.0,945.0,"Cats,Dogs",True,да
840.0,1.0,775.0,,False,нет
891.0,1.0,812.0,"Cats,Dogs",True,да
1050.0,3.0,760.0,,False,нет
710.0,1.0,625.0,,False,нет
565.0,3.0,510.0,"Cats,Dogs",True,да
1475.0,1.0,470.0,"Cats,Dogs",True,да
1135.0,4.0,523.0,"Cats,Dogs",True,да
1360.0,3.0,950.0,"Cats,Dogs",True,да
1665.0,3.0,1395.0,Cats,True,да
900.0,2.0,475.0,"Cats,Dogs",True,да
1549.0,3.0,2020.0,"Cats,Dogs",True,да
680.0,1.0,622.0,"Cats,Dogs",True,да
325.0,2.0,325.0,Cats,True,да
850.0,2.0,880.0,,False,нет
845.0,2.0,1059.0,"Cats,Dogs",True,да
950.0,1.0,700.0,"Cats,Dogs",True,да
1800.0,4.0,1219.0,,False,нет
700.0,1.0,600.0,Cats,True,да
2445.0,1.0,756.0,"Cats,Dogs",True,да
1335.0,2.0,1060.0,"Cats,Dogs",True,да
1375.0,2.0,1112.0,"Cats,Dogs",True,да
1490.0,2.0,546.0,"Cats,Dogs",True,да
1589.0,1.0,720.0,,False,нет
969.0,2.0,535.0,"Cats,Dogs",True,да
1115.0,0.0,389.0,"Cats,Dogs",True,да
825.0,2.0,840.0,"Cats,Dogs",True,да
675.0,1.0,605.0,"Cats,Dogs",True,да
2013.0,3.0,418.0,"Cats,Dogs",True,да
716.0,1.0,755.0,"Cats,Dogs",True,да
1035.0,2.0,533.0,"Cats,Dogs",True,да
740.0,2.0,792.0,"Cats,Dogs",True,да
1015.0,2.0,800.0,"Cats,Dogs",True,да
915.0,1.0,547.0,,False,нет
1095.0,1.0,790.0,"Cats,Dogs",True,да
1120.0,1.0,712.0,"Cats,Dogs",True,да
979.0,1.0,882.0,"Cats,Dogs",True,да
2038.0,3.0,740.0,"Cats,Dogs",True,да
969.0,1.0,850.0,"Cats,Dogs",True,да
931.0,2.0,465.0,"Cats,Dogs",True,да
2495.0,0.0,408.0,"Cats,Dogs",True,да
1655.0,1.0,346.0,"Cats,Dogs",True,да
1275.0,1.0,700.0,Cats,True,да
1655.0,1.0,674.0,"Cats,Dogs",True,да
699.0,2.0,1000.0,,False,нет
700.0,1.0,680.0,"Cats,Dogs",True,да
2240.0,1.0,760.0,"Cats,Dogs",True,да
1268.0,1.0,744.0,"Cats,Dogs",True,да
1399.0,3.0,1603.0,"Cats,Dogs",True,да
1149.0,3.0,1340.0,"Cats,Dogs",True,да
1109.0,1.0,872.0,,False,нет
1395.0,2.0,1583.0,"Cats,Dogs",True,да
1109.0,1.0,618.0,"Cats,Dogs",True,да
1019.0,1.0,635.0,"Cats,Dogs",True,да
1119.0,3.0,1137.0,,False,нет
2295.0,1.0,441.0,,False,нет
1675.0,2.0,750.0,,False,нет
1195.0,1.0,817.0,"Cats,Dogs",True,да
9500.0,4.0,2102.0,,False,нет
1850.0,3.0,1898.0,"Cats,Dogs",True,да
900.0,2.0,785.0,"Cats,Dogs",True,да
2050.0,2.0,920.0,"Cats,Dogs",True,да
1599.0,2.0,732.0,"Cats,Dogs",True,да
1075.0,1.0,625.0,"Cats,Dogs",True,да
2899.0,4.0,3156.0,,False,нет
1334.0,1.0,626.0,,False,нет
1907.0,1.0,779.0,,False,нет
2740.0,4.0,2837.0,"Cats,Dogs",True,да
2400.0,2.0,1148.0,"Cats,Dogs",True,да
1280.0,1.0,844.0,Cats,True,да
1700.0,2.0,1132.0,,False,нет
1325.0,1.0,579.0,"Cats,Dogs",True,да
3500.0,2.0,1250.0,,False,нет
720.0,1.0,641.0,Cats,True,да
1440.0,1.0,681.0,"Cats,Dogs",True,да
775.0,1.0,825.0,"Cats,Dogs",True,да
760.0,1.0,660.0,,False,нет
589.0,1.0,600.0,"Cats,Dogs",True,да
1775.0,3.0,1233.0,"Cats,Dogs",True,да
825.0,1.0,700.0,,False,нет
1700.0,1.0,820.0,"Cats,Dogs",True,да
835.0,1.0,820.0,"Cats,Dogs",True,да
875.0,2.0,816.0,"Cats,Dogs",True,да
1435.0,1.0,929.0,,False,нет
811.0,2.0,935.0,"Cats,Dogs",True,да
1350.0,2.0,1246.0,"Cats,Dogs",True,да
735.0,1.0,725.0,"Cats,Dogs",True,да
975.0,3.0,1155.0,,False,нет
1138.0,1.0,650.0,,False,нет
1145.0,1.0,629.0,,False,нет
1495.0,1.0,903.0,,False,нет
870.0,1.0,593.0,,False,нет
1299.0,1.0,508.0,,False,нет
875.0,1.0,750.0,"Cats,Dogs",True,да
1400.0,4.0,1350.0,"Cats,Dogs",True,да
1233.0,2.0,560.0,,False,нет
1500.0,1.0,525.0,,False,нет
1695.0,2.0,802.0,,False,нет
1150.0,2.0,930.0,"Cats,Dogs",True,да
1863.0,1.0,637.0,,False,нет
2500.0,4.0,2829.0,"Cats,Dogs",True,да
985.0,1.0,802.0,,False,нет
2000.0,3.0,1900.0,"Cats,Dogs",True,да
1299.0,1.0,799.0,"Cats,Dogs",True,да
1335.0,1.0,833.0,,False,нет
1110.0,1.0,592.0,,False,нет
995.0,1.0,300.0,"Cats,Dogs",True,да
1350.0,1.0,713.0,"Cats,Dogs",True,да
2195.0,3.0,1558.0,,False,нет
1009.0,1.0,720.0,"Cats,Dogs",True,да
675.0,2.0,1088.0,"Cats,Dogs",True,да
840.0,1.0,460.0,"Cats,Dogs",True,да
1185.0,2.0,547.0,,False,нет
1800.0,0.0,132.0,,False,нет
450.0,2.0,700.0,,False,нет
5000.0,3.0,1140.0,"Cats,Dogs",True,да
3150.0,2.0,1300.0,,False,нет
1500.0,2.0,1134.0,Dogs,True,да
695.0,2.0,400.0,"Cats,Dogs",True,да
1450.0,2.0,505.0,,False,нет
2025.0,1.0,700.0,,False,нет
700.0,3.0,459.0,"Cats,Dogs",True,да
1400.0,1.0,520.0,,False,нет
1399.0,3.0,2024.0,"Cats,Dogs",True,да
551.0,1.0,611.0,,False,нет
1626.0,1.0,505.0,"Cats,Dogs",True,да
2050.0,2.0,1000.0,,False,нет
799.0,1.0,581.0,"Cats,Dogs",True,да
1399.0,3.0,1412.0,"Cats,Dogs",True,да
1095.0,1.0,219.0,,False,нет
595.0,0.0,450.0,"Cats,Dogs",True,да
1375.0,1.0,505.0,"Cats,Dogs",True,да
645.0,1.0,650.0,"Cats,Dogs",True,да
890.0,1.0,680.0,"Cats,Dogs",True,да
3695.0,1.0,600.0,"Cats,Dogs",True,да
855.0,1.0,735.0,"Cats,Dogs",True,да
1099.0,1.0,649.0,,False,нет
557.0,4.0,605.0,"Cats,Dogs",True,да
630.0,1.0,700.0,"Cats,Dogs",True,да
885.0,3.0,1240.0,"Cats,Dogs",True,да
905.0,1.0,751.0,"Cats,Dogs",True,да
1212.0,1.0,620.0,Cats,True,да
1255.0,2.0,1200.0,"Cats,Dogs",True,да
705.0,1.0,640.0,"Cats,Dogs",True,да
780.0,1.0,555.0,,False,нет
550.0,1.0,610.0,"Cats,Dogs",True,да
725.0,2.0,916.0,"Cats,Dogs",True,да
875.0,2.0,800.0,"Cats,Dogs",True,да
1849.0,3.0,1907.0,"Cats,Dogs",True,да
999.0,1.0,700.0,"Cats,Dogs",True,да
1449.0,4.0,1891.0,"Cats,Dogs",True,да
1294.0,2.0,735.0,"Cats,Dogs",True,да
1175.0,3.0,1312.0,"Cats,Dogs",True,да
1295.0,1.0,600.0,,False,нет
1070.0,2.0,612.0,"Cats,Dogs",True,да
1515.0,2.0,1128.0,"Cats,Dogs",True,да
1294.0,1.0,863.0,"Cats,Dogs",True,да
670.0,1.0,572.0,"Cats,Dogs",True,да
505.0,1.0,575.0,"Cats,Dogs",True,да
810.0,1.0,719.0,"Cats,Dogs",True,да
767.0,1.0,735.0,"Cats,Dogs",True,да
639.0,3.0,600.0,"Cats,Dogs",True,да
803.0,1.0,850.0,"Cats,Dogs",True,да
1213.0,1.0,630.0,"Cats,Dogs",True,да
1627.0,1.0,741.0,"Cats,Dogs",True,да
1802.0,3.0,522.0,"Cats,Dogs",True,да
2195.0,0.0,336.0,"Cats,Dogs",True,да
1255.0,1.0,786.0,"Cats,Dogs",True,да
